install_id,industry,size_band,country,climate,dust_level,shift_pattern,family,grade,cooling,ip_rating,duty_cycle_pct,channel,region,message_angle,landing_page,device,commissioning,service_plan,support_tier,had_thermal_fault,slow_first_response,ticket_count,feedback_score,order_value,installed_on,churned,reordered
I00456,food,mid,ES,temperate,low,3-shift,Compactor,pro,passive,IP54,65,referral,iberia,price,/pricing,desktop,self,none,pooled,false,false,0,4,11300,2025-06-17,false,true
I00457,food,large,MA,temperate,low,3-shift,Sorter,industrial,active,IP54,90,trade-fair,benelux,price,/products,desktop,on-site,standard,dedicated,false,false,1,,54200,2024-04-07,true,false
I00458,food,large,MA,hot,high,3-shift,Hoist,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/pricing,desktop,on-site,none,pooled,false,true,1,,26550,2024-03-25,false,true
I00459,construction,small,AE,temperate,medium,2-shift,Loader,pro,liquid,IP54,65,search,iberia,service,/spec-sheets,tablet,on-site,none,pooled,false,false,0,,11850,2024-04-15,false,true
I00460,food,mid,SA,temperate,high,3-shift,Lifter,pro,passive,IP65,65,paid-social,dach,service,/pricing,mobile,on-site,none,dedicated,false,false,0,5,35250,2025-02-19,true,false
I00461,construction,small,AE,temperate,medium,2-shift,Compactor,industrial,active,IP66,90,search,dach,service,/products,desktop,guided,standard,dedicated,false,false,0,,79800,2025-01-17,false,true
I00462,mining,small,FI,temperate,high,3-shift,Conveyor,pro,active,IP65,65,search,benelux,durability,/case-studies,desktop,guided,none,dedicated,true,true,1,,35100,2024-03-05,false,true
I00463,food,mid,DE,hot,high,3-shift,Loader,pro,active,IP66,65,distributor-ME,middle-east,uptime,/case-studies,desktop,on-site,standard,pooled,false,false,0,,11300,2025-04-11,false,true
I00464,mining,small,SE,hot,high,3-shift,Lifter,consumer,passive,IP54,35,referral,iberia,price,/contact,desktop,self,none,pooled,true,true,2,2,4100,2025-04-21,false,true
I00465,logistics,mid,ES,arctic,medium,2-shift,Hoist,industrial,active,IP66,90,referral,dach,uptime,/contact,mobile,on-site,standard,dedicated,false,false,1,,79200,2025-06-24,false,true
I00466,construction,small,DE,hot,low,1-shift,Loader,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/spec-sheets,mobile,guided,premium,dedicated,false,false,0,,135250,2024-07-31,false,true
I00467,food,mid,SA,hot,medium,2-shift,Sorter,pro,active,IP65,65,distributor-ME,middle-east,uptime,/spec-sheets,desktop,self,standard,pooled,false,false,0,,11500,2025-01-05,false,true
I00468,construction,large,SA,temperate,low,1-shift,Lifter,consumer,active,IP65,35,referral,iberia,price,/contact,desktop,on-site,standard,pooled,false,true,2,,4500,2025-04-19,false,true
I00469,logistics,small,AE,hot,high,2-shift,Conveyor,pro,liquid,IP65,65,paid-social,middle-east,durability,/pricing,mobile,on-site,standard,pooled,false,false,0,,11700,2025-05-07,false,true
I00470,food,small,NO,temperate,low,3-shift,Hoist,industrial,active,IP66,90,referral,benelux,price,/products,desktop,guided,standard,dedicated,false,false,0,,26400,2024-10-03,false,true
I00471,construction,small,DE,hot,low,1-shift,Hoist,consumer,passive,IP54,35,paid-social,middle-east,durability,/contact,mobile,on-site,premium,pooled,true,true,2,,9000,2025-01-21,true,false
I00472,mining,mid,ES,hot,medium,3-shift,Lifter,pro,passive,IP65,65,paid-social,iberia,service,/case-studies,desktop,guided,premium,pooled,true,true,2,,35250,2025-05-24,true,false
I00473,logistics,large,MA,hot,low,1-shift,Compactor,pro,active,IP65,65,distributor-ME,middle-east,uptime,/products,mobile,self,standard,pooled,true,false,1,3,34800,2025-02-14,false,true
I00474,logistics,small,NO,arctic,high,1-shift,Loader,pro,liquid,IP54,65,paid-social,iberia,service,/spec-sheets,desktop,on-site,standard,pooled,false,false,0,5,11850,2025-07-16,false,true
I00475,food,large,SE,temperate,low,3-shift,Compactor,pro,passive,IP54,65,trade-fair,middle-east,uptime,/pricing,tablet,on-site,standard,dedicated,false,false,0,,33900,2024-09-10,false,true
I00476,construction,small,DE,temperate,high,3-shift,Sorter,consumer,passive,IP66,35,search,middle-east,uptime,/spec-sheets,mobile,guided,none,dedicated,false,false,1,,19000,2024-05-07,false,true
I00477,construction,small,MA,hot,low,1-shift,Lifter,pro,liquid,IP54,65,distributor-ME,middle-east,uptime,/spec-sheets,desktop,guided,standard,dedicated,false,false,0,,23500,2025-08-09,false,true
I00478,logistics,small,NO,temperate,low,1-shift,Lifter,pro,active,IP65,65,trade-fair,middle-east,uptime,/spec-sheets,desktop,self,none,pooled,false,true,1,,11600,2024-06-19,true,false
I00479,construction,small,MA,hot,high,1-shift,Compactor,consumer,passive,IP66,35,referral,dach,uptime,/case-studies,desktop,self,none,dedicated,true,false,2,,8600,2024-08-04,false,true
I00480,food,large,SA,hot,medium,3-shift,Hoist,pro,active,IP65,65,distributor-ME,middle-east,uptime,/case-studies,tablet,self,premium,pooled,true,true,1,2,11800,2024-04-01,false,true
I00481,logistics,mid,PL,temperate,low,1-shift,Sorter,industrial,liquid,IP54,90,trade-fair,dach,uptime,/spec-sheets,desktop,on-site,standard,dedicated,true,false,1,2,54300,2024-12-13,true,false
I00482,logistics,mid,ES,arctic,medium,2-shift,Sorter,consumer,active,IP54,35,trade-fair,nordics,service,/case-studies,desktop,on-site,standard,dedicated,false,false,0,,7700,2025-04-11,false,true
I00483,logistics,large,PL,temperate,medium,1-shift,Conveyor,consumer,active,IP54,35,trade-fair,iberia,durability,/spec-sheets,desktop,guided,standard,pooled,false,true,1,4,12300,2024-04-15,false,true
I00484,construction,large,FI,temperate,medium,2-shift,Conveyor,pro,passive,IP66,65,search,nordics,durability,/spec-sheets,desktop,self,standard,pooled,false,false,0,,23200,2024-09-15,false,true
I00485,logistics,large,ES,hot,medium,1-shift,Compactor,pro,passive,IP54,65,paid-social,nordics,service,/pricing,desktop,self,premium,dedicated,true,false,3,,11300,2024-07-16,false,true
I00486,mining,large,ES,hot,high,1-shift,Loader,consumer,active,IP66,35,distributor-ME,middle-east,uptime,/contact,desktop,on-site,standard,dedicated,false,false,0,5,8200,2025-05-18,true,false
I00487,food,small,FI,arctic,low,1-shift,Sorter,consumer,passive,IP66,35,search,benelux,durability,/spec-sheets,desktop,on-site,none,pooled,false,false,0,4,3800,2024-05-24,false,true
I00488,construction,large,AE,hot,high,3-shift,Conveyor,pro,liquid,IP65,65,referral,middle-east,service,/case-studies,mobile,self,standard,dedicated,false,true,1,,11700,2024-11-08,false,true
I00489,construction,large,SA,hot,low,2-shift,Compactor,consumer,active,IP54,35,paid-social,iberia,service,/products,mobile,guided,none,pooled,true,true,1,,4500,2025-06-02,true,false
I00490,construction,small,AE,hot,medium,1-shift,Loader,pro,active,IP66,65,distributor-ME,middle-east,uptime,/case-studies,desktop,guided,none,dedicated,false,false,0,5,56500,2024-06-10,false,true
I00491,food,small,MA,hot,high,2-shift,Lifter,consumer,passive,IP54,35,search,dach,service,/case-studies,desktop,guided,none,pooled,true,true,2,,4100,2025-01-31,false,true
I00492,food,small,FI,temperate,high,2-shift,Lifter,pro,passive,IP65,65,search,benelux,durability,/pricing,mobile,on-site,standard,dedicated,true,false,1,3,35250,2025-06-25,false,true
I00493,logistics,mid,SA,hot,high,1-shift,Loader,consumer,active,IP66,35,paid-social,nordics,service,/case-studies,desktop,on-site,none,dedicated,false,false,0,,12300,2024-12-30,false,true
I00494,construction,small,DE,temperate,high,1-shift,Hoist,industrial,liquid,IP66,90,trade-fair,middle-east,uptime,/contact,desktop,self,none,dedicated,false,false,0,,79650,2025-01-08,false,true
I00495,mining,mid,SA,temperate,medium,2-shift,Compactor,consumer,passive,IP66,35,paid-social,benelux,durability,/case-studies,desktop,self,standard,pooled,true,false,1,,4300,2025-03-01,true,false
I00496,mining,mid,MA,hot,high,3-shift,Sorter,consumer,passive,IP66,35,trade-fair,benelux,price,/pricing,desktop,guided,standard,dedicated,true,false,4,,3800,2025-02-11,false,true
I00497,food,mid,ES,hot,low,3-shift,Lifter,consumer,passive,IP54,35,distributor-ME,middle-east,uptime,/case-studies,desktop,self,none,dedicated,true,false,5,,20500,2025-01-09,true,false
I00498,logistics,mid,MA,hot,medium,1-shift,Conveyor,pro,liquid,IP65,65,search,nordics,durability,/contact,mobile,guided,standard,pooled,true,true,1,,11700,2024-09-24,true,false
I00499,construction,small,MA,temperate,high,2-shift,Sorter,consumer,active,IP54,35,referral,middle-east,service,/contact,tablet,on-site,none,dedicated,false,false,0,4,3850,2024-03-22,false,true
I00500,construction,small,DE,arctic,low,3-shift,Lifter,pro,passive,IP65,65,trade-fair,middle-east,uptime,/contact,desktop,guided,standard,dedicated,false,false,1,,23500,2024-03-15,false,true
I00501,logistics,large,FI,arctic,high,2-shift,Loader,industrial,active,IP66,90,trade-fair,middle-east,uptime,/contact,desktop,self,none,dedicated,false,false,1,,27050,2024-06-20,false,true
I00502,food,mid,AE,hot,low,2-shift,Hoist,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/case-studies,desktop,self,none,dedicated,true,false,2,3,52800,2025-02-19,false,true
I00503,logistics,mid,ES,arctic,medium,2-shift,Lifter,industrial,active,IP66,90,paid-social,iberia,service,/pricing,desktop,guided,premium,dedicated,true,false,2,1,53200,2025-05-25,false,true
I00504,logistics,large,MA,hot,medium,1-shift,Hoist,consumer,passive,IP54,35,trade-fair,nordics,service,/pricing,mobile,on-site,standard,pooled,true,true,3,1,9000,2025-02-20,true,false
I00505,food,small,PL,temperate,medium,2-shift,Sorter,consumer,passive,IP66,35,referral,dach,uptime,/spec-sheets,mobile,on-site,premium,dedicated,false,false,1,,3800,2025-06-01,false,true
I00506,construction,small,AE,temperate,high,1-shift,Loader,pro,liquid,IP54,65,paid-social,benelux,durability,/case-studies,mobile,self,standard,dedicated,false,false,0,5,11850,2024-06-06,false,true
I00507,food,small,PL,temperate,low,3-shift,Conveyor,industrial,liquid,IP54,90,search,middle-east,uptime,/products,desktop,on-site,none,dedicated,false,false,0,,135750,2024-12-20,false,true
I00508,mining,small,DE,temperate,high,3-shift,Conveyor,pro,active,IP65,65,referral,nordics,uptime,/contact,mobile,self,standard,dedicated,false,false,1,,11700,2024-10-18,false,true
I00509,food,large,SA,hot,medium,3-shift,Conveyor,pro,passive,IP66,65,distributor-ME,middle-east,uptime,/products,desktop,on-site,standard,dedicated,true,false,2,,34800,2024-12-10,true,false
I00510,construction,large,SE,arctic,low,3-shift,Compactor,pro,active,IP65,65,search,dach,service,/products,desktop,self,standard,dedicated,false,false,0,4,23200,2025-02-12,false,true
I00511,construction,mid,MA,hot,high,1-shift,Loader,pro,passive,IP65,65,search,nordics,durability,/case-studies,desktop,guided,standard,pooled,true,true,4,4,11200,2025-05-23,true,false
I00512,construction,small,MA,temperate,medium,3-shift,Compactor,consumer,passive,IP66,35,paid-social,middle-east,durability,/spec-sheets,desktop,self,standard,pooled,true,true,4,3,12900,2024-07-05,true,false
I00513,food,small,ES,temperate,high,1-shift,Compactor,industrial,active,IP66,90,trade-fair,iberia,durability,/case-studies,mobile,on-site,premium,dedicated,false,false,0,,79800,2024-12-06,false,true
I00514,food,mid,DE,temperate,medium,3-shift,Lifter,consumer,active,IP65,35,paid-social,dach,service,/contact,tablet,guided,standard,dedicated,false,false,2,,22500,2024-05-31,false,true
I00515,logistics,large,MA,hot,medium,2-shift,Loader,consumer,active,IP66,35,trade-fair,nordics,service,/contact,desktop,self,standard,pooled,false,false,1,,4100,2024-08-10,true,false
I00516,logistics,large,FI,arctic,high,2-shift,Loader,consumer,passive,IP66,35,trade-fair,dach,uptime,/products,mobile,guided,standard,pooled,false,true,1,,4250,2024-07-26,true,false
I00517,logistics,small,AE,hot,medium,1-shift,Compactor,industrial,liquid,IP66,90,search,benelux,durability,/pricing,desktop,self,standard,dedicated,true,false,2,,79650,2024-12-10,false,true
I00518,logistics,mid,FI,temperate,low,2-shift,Compactor,industrial,active,IP66,90,referral,benelux,price,/pricing,mobile,guided,standard,dedicated,false,false,0,,26600,2024-04-16,false,true
I00519,food,small,MA,temperate,medium,2-shift,Sorter,pro,liquid,IP66,65,referral,nordics,uptime,/pricing,mobile,on-site,standard,pooled,true,true,2,,11600,2024-09-13,true,false
I00520,food,mid,PL,arctic,low,2-shift,Sorter,consumer,passive,IP66,35,search,iberia,service,/spec-sheets,mobile,guided,premium,pooled,false,false,1,,11400,2025-08-17,false,true
I00521,food,mid,AE,temperate,high,3-shift,Loader,consumer,active,IP66,35,paid-social,benelux,durability,/spec-sheets,desktop,guided,none,pooled,false,true,1,4,4100,2025-03-28,true,false
I00522,logistics,large,MA,hot,medium,1-shift,Lifter,pro,liquid,IP54,65,search,nordics,durability,/pricing,desktop,guided,standard,dedicated,false,false,0,4,23500,2025-04-01,true,false
I00523,food,small,FI,arctic,medium,3-shift,Sorter,pro,liquid,IP66,65,search,middle-east,uptime,/spec-sheets,desktop,guided,standard,dedicated,true,false,1,4,11600,2024-09-13,false,true
I00524,mining,large,SE,temperate,medium,1-shift,Conveyor,consumer,active,IP54,35,search,iberia,service,/contact,mobile,guided,none,pooled,false,false,0,5,8200,2025-07-20,true,false
I00525,logistics,small,DE,hot,medium,3-shift,Lifter,consumer,active,IP65,35,referral,nordics,uptime,/pricing,desktop,guided,standard,dedicated,false,false,1,1,9000,2024-10-01,false,true
I00526,food,mid,AE,temperate,low,3-shift,Sorter,consumer,passive,IP66,35,search,nordics,durability,/contact,desktop,self,standard,pooled,false,true,1,,3800,2025-01-10,false,true
I00527,logistics,small,AE,hot,high,2-shift,Hoist,pro,active,IP65,65,paid-social,dach,service,/pricing,desktop,guided,none,dedicated,false,true,2,,23600,2025-02-16,false,true
I00528,mining,mid,DE,temperate,medium,2-shift,Hoist,industrial,liquid,IP66,90,paid-social,nordics,service,/products,mobile,guided,none,dedicated,true,false,1,,53100,2024-07-10,true,false
I00529,logistics,small,FI,temperate,medium,2-shift,Hoist,consumer,passive,IP54,35,search,benelux,durability,/contact,desktop,guided,standard,pooled,true,true,3,,22500,2024-07-09,false,true
I00530,food,small,AE,hot,medium,3-shift,Conveyor,industrial,liquid,IP54,90,trade-fair,middle-east,uptime,/case-studies,desktop,self,standard,pooled,true,true,2,1,81450,2025-05-30,false,true
I00531,food,mid,SE,temperate,high,3-shift,Compactor,consumer,passive,IP66,35,referral,iberia,price,/case-studies,desktop,guided,standard,dedicated,false,false,1,1,8600,2025-07-03,false,true
I00532,construction,small,MA,hot,low,1-shift,Compactor,consumer,passive,IP66,35,distributor-ME,middle-east,uptime,/case-studies,tablet,guided,none,pooled,true,true,3,1,4300,2025-07-31,true,false
I00533,logistics,small,DE,hot,high,1-shift,Conveyor,consumer,active,IP54,35,distributor-ME,middle-east,uptime,/case-studies,tablet,self,standard,pooled,false,false,0,4,8200,2024-04-05,false,true
I00534,mining,small,MA,hot,medium,1-shift,Conveyor,pro,passive,IP66,65,search,benelux,durability,/spec-sheets,desktop,on-site,premium,pooled,false,false,0,,23200,2025-04-03,false,true
I00535,food,small,NO,temperate,high,3-shift,Lifter,industrial,liquid,IP66,90,paid-social,benelux,durability,/spec-sheets,desktop,on-site,premium,dedicated,false,false,0,5,27000,2025-01-06,false,true
I00536,food,mid,SE,temperate,low,3-shift,Hoist,consumer,passive,IP54,35,trade-fair,benelux,price,/contact,mobile,self,standard,pooled,false,false,0,,4500,2024-03-09,false,true
I00537,construction,small,FI,temperate,high,1-shift,Sorter,pro,active,IP65,65,referral,middle-east,service,/pricing,desktop,on-site,premium,dedicated,false,false,1,,11500,2025-05-18,false,true
I00538,construction,small,AE,hot,low,2-shift,Lifter,pro,liquid,IP54,65,trade-fair,middle-east,uptime,/contact,desktop,guided,none,pooled,false,false,1,,11750,2024-07-14,false,true
I00539,logistics,mid,SE,arctic,medium,2-shift,Lifter,pro,active,IP65,65,trade-fair,dach,uptime,/case-studies,desktop,on-site,standard,dedicated,false,false,0,4,34800,2025-02-15,false,true
I00540,mining,mid,SE,temperate,low,3-shift,Conveyor,pro,active,IP65,65,referral,benelux,price,/spec-sheets,mobile,on-site,none,pooled,false,false,0,,11700,2024-07-31,false,true
I00541,construction,mid,SE,temperate,high,2-shift,Lifter,pro,passive,IP65,65,trade-fair,middle-east,uptime,/products,desktop,on-site,standard,dedicated,true,false,2,,35250,2025-06-20,false,true
I00542,construction,mid,SE,hot,high,1-shift,Compactor,consumer,active,IP54,35,search,dach,service,/case-studies,desktop,guided,standard,pooled,false,false,0,5,9000,2025-02-11,false,true
I00543,mining,large,SA,hot,medium,3-shift,Lifter,industrial,active,IP66,90,referral,middle-east,service,/case-studies,desktop,on-site,standard,pooled,false,false,0,,53200,2024-11-11,false,true
I00544,food,small,ES,hot,low,2-shift,Sorter,industrial,liquid,IP54,90,referral,dach,uptime,/contact,desktop,on-site,standard,dedicated,false,false,0,,27150,2024-09-14,false,true
I00545,food,large,ES,temperate,medium,3-shift,Hoist,industrial,liquid,IP66,90,search,iberia,service,/spec-sheets,desktop,guided,premium,pooled,true,true,2,4,26550,2024-04-18,false,true
I00546,food,mid,NO,arctic,high,3-shift,Sorter,consumer,active,IP54,35,search,iberia,service,/case-studies,desktop,guided,premium,pooled,false,false,1,5,3850,2025-01-20,false,true
I00547,construction,mid,DE,hot,medium,2-shift,Loader,industrial,liquid,IP65,90,distributor-ME,middle-east,uptime,/spec-sheets,desktop,guided,none,pooled,false,false,1,,53700,2025-03-16,false,true
