action_id,customer,install,lever,choice,ts
A002785,K0352,I00697,sku_quoted,P009,2024-04-09
A002786,K0352,I00697,commissioning,self,2024-04-09
A002787,K0352,I00697,service_plan,standard,2024-04-09
A002788,K0352,I00697,support_tier,pooled,2024-04-09
A002789,K0393,I00698,sku_quoted,P006,2025-04-20
A002790,K0393,I00698,commissioning,on-site,2025-04-20
A002791,K0393,I00698,service_plan,none,2025-04-20
A002792,K0393,I00698,support_tier,pooled,2025-04-20
A002793,K0076,I00699,sku_quoted,P003,2025-05-08
A002794,K0076,I00699,commissioning,guided,2025-05-08
A002795,K0076,I00699,service_plan,none,2025-05-08
A002796,K0076,I00699,support_tier,dedicated,2025-05-08
A002797,K0485,I00700,sku_quoted,P001,2025-08-16
A002798,K0485,I00700,commissioning,on-site,2025-08-16
A002799,K0485,I00700,service_plan,premium,2025-08-16
A002800,K0485,I00700,support_tier,pooled,2025-08-16
A002801,K0087,I00701,sku_quoted,P040,2025-05-04
A002802,K0087,I00701,commissioning,on-site,2025-05-04
A002803,K0087,I00701,service_plan,premium,2025-05-04
A002804,K0087,I00701,support_tier,pooled,2025-05-04
A002805,K0493,I00702,sku_quoted,P030,2024-11-18
A002806,K0493,I00702,commissioning,on-site,2024-11-18
A002807,K0493,I00702,service_plan,standard,2024-11-18
A002808,K0493,I00702,support_tier,dedicated,2024-11-18
A002809,K0426,I00703,sku_quoted,P025,2024-09-06
A002810,K0426,I00703,commissioning,on-site,2024-09-06
A002811,K0426,I00703,service_plan,premium,2024-09-06
A002812,K0426,I00703,support_tier,pooled,2024-09-06
A002813,K0186,I00704,sku_quoted,P018,2025-01-26
A002814,K0186,I00704,commissioning,self,2025-01-26
A002815,K0186,I00704,service_plan,none,2025-01-26
A002816,K0186,I00704,support_tier,pooled,2025-01-26
A002817,K0360,I00705,sku_quoted,P029,2024-11-28
A002818,K0360,I00705,commissioning,on-site,2024-11-28
A002819,K0360,I00705,service_plan,standard,2024-11-28
A002820,K0360,I00705,support_tier,pooled,2024-11-28
A002821,K0105,I00706,sku_quoted,P024,2025-09-08
A002822,K0105,I00706,commissioning,guided,2025-09-08
A002823,K0105,I00706,service_plan,premium,2025-09-08
A002824,K0105,I00706,support_tier,pooled,2025-09-08
A002825,K0366,I00707,sku_quoted,P040,2025-07-07
A002826,K0366,I00707,commissioning,self,2025-07-07
A002827,K0366,I00707,service_plan,none,2025-07-07
A002828,K0366,I00707,support_tier,dedicated,2025-07-07
A002829,K0084,I00708,sku_quoted,P027,2025-05-10
A002830,K0084,I00708,commissioning,self,2025-05-10
A002831,K0084,I00708,service_plan,standard,2025-05-10
A002832,K0084,I00708,support_tier,dedicated,2025-05-10
A002833,K0449,I00709,sku_quoted,P004,2025-04-11
A002834,K0449,I00709,commissioning,on-site,2025-04-11
A002835,K0449,I00709,service_plan,none,2025-04-11
A002836,K0449,I00709,support_tier,pooled,2025-04-11
A002837,K0314,I00710,sku_quoted,P035,2024-03-16
A002838,K0314,I00710,commissioning,self,2024-03-16
A002839,K0314,I00710,service_plan,standard,2024-03-16
A002840,K0314,I00710,support_tier,dedicated,2024-03-16
A002841,K0247,I00711,sku_quoted,P013,2024-09-26
A002842,K0247,I00711,commissioning,guided,2024-09-26
A002843,K0247,I00711,service_plan,premium,2024-09-26
A002844,K0247,I00711,support_tier,dedicated,2024-09-26
A002845,K0076,I00712,sku_quoted,P030,2024-09-29
A002846,K0076,I00712,commissioning,on-site,2024-09-29
A002847,K0076,I00712,service_plan,standard,2024-09-29
A002848,K0076,I00712,support_tier,pooled,2024-09-29
A002849,K0357,I00713,sku_quoted,P038,2024-10-21
A002850,K0357,I00713,commissioning,on-site,2024-10-21
A002851,K0357,I00713,service_plan,standard,2024-10-21
A002852,K0357,I00713,support_tier,pooled,2024-10-21
A002853,K0429,I00714,sku_quoted,P039,2025-01-04
A002854,K0429,I00714,commissioning,on-site,2025-01-04
A002855,K0429,I00714,service_plan,premium,2025-01-04
A002856,K0429,I00714,support_tier,dedicated,2025-01-04
A002857,K0157,I00715,sku_quoted,P022,2025-03-23
A002858,K0157,I00715,commissioning,guided,2025-03-23
A002859,K0157,I00715,service_plan,standard,2025-03-23
A002860,K0157,I00715,support_tier,pooled,2025-03-23
A002861,K0496,I00716,sku_quoted,P004,2025-03-10
A002862,K0496,I00716,commissioning,self,2025-03-10
A002863,K0496,I00716,service_plan,standard,2025-03-10
A002864,K0496,I00716,support_tier,dedicated,2025-03-10
A002865,K0263,I00717,sku_quoted,P003,2024-03-15
A002866,K0263,I00717,commissioning,self,2024-03-15
A002867,K0263,I00717,service_plan,premium,2024-03-15
A002868,K0263,I00717,support_tier,pooled,2024-03-15
A002869,K0508,I00718,sku_quoted,P009,2025-08-19
A002870,K0508,I00718,commissioning,on-site,2025-08-19
A002871,K0508,I00718,service_plan,standard,2025-08-19
A002872,K0508,I00718,support_tier,pooled,2025-08-19
A002873,K0474,I00719,sku_quoted,P032,2025-05-11
A002874,K0474,I00719,commissioning,on-site,2025-05-11
A002875,K0474,I00719,service_plan,premium,2025-05-11
A002876,K0474,I00719,support_tier,dedicated,2025-05-11
A002877,K0487,I00720,sku_quoted,P041,2024-08-16
A002878,K0487,I00720,commissioning,on-site,2024-08-16
A002879,K0487,I00720,service_plan,premium,2024-08-16
A002880,K0487,I00720,support_tier,dedicated,2024-08-16
A002881,K0498,I00721,sku_quoted,P035,2024-09-25
A002882,K0498,I00721,commissioning,guided,2024-09-25
A002883,K0498,I00721,service_plan,premium,2024-09-25
A002884,K0498,I00721,support_tier,dedicated,2024-09-25
A002885,K0486,I00722,sku_quoted,P008,2024-06-05
A002886,K0486,I00722,commissioning,self,2024-06-05
A002887,K0486,I00722,service_plan,standard,2024-06-05
A002888,K0486,I00722,support_tier,pooled,2024-06-05
A002889,K0423,I00723,sku_quoted,P022,2024-03-09
A002890,K0423,I00723,commissioning,self,2024-03-09
A002891,K0423,I00723,service_plan,standard,2024-03-09
A002892,K0423,I00723,support_tier,dedicated,2024-03-09
A002893,K0203,I00724,sku_quoted,P016,2024-12-11
A002894,K0203,I00724,commissioning,on-site,2024-12-11
A002895,K0203,I00724,service_plan,none,2024-12-11
A002896,K0203,I00724,support_tier,dedicated,2024-12-11
A002897,K0314,I00725,sku_quoted,P022,2025-05-05
A002898,K0314,I00725,commissioning,self,2025-05-05
A002899,K0314,I00725,service_plan,standard,2025-05-05
A002900,K0314,I00725,support_tier,pooled,2025-05-05
A002901,K0080,I00726,sku_quoted,P032,2024-03-18
A002902,K0080,I00726,commissioning,on-site,2024-03-18
A002903,K0080,I00726,service_plan,none,2024-03-18
A002904,K0080,I00726,support_tier,pooled,2024-03-18
A002905,K0393,I00727,sku_quoted,P033,2024-12-18
A002906,K0393,I00727,commissioning,on-site,2024-12-18
A002907,K0393,I00727,service_plan,premium,2024-12-18
A002908,K0393,I00727,support_tier,dedicated,2024-12-18
A002909,K0502,I00728,sku_quoted,P003,2025-01-29
A002910,K0502,I00728,commissioning,on-site,2025-01-29
A002911,K0502,I00728,service_plan,none,2025-01-29
A002912,K0502,I00728,support_tier,pooled,2025-01-29
A002913,K0515,I00729,sku_quoted,P007,2024-10-30
A002914,K0515,I00729,commissioning,guided,2024-10-30
A002915,K0515,I00729,service_plan,none,2024-10-30
A002916,K0515,I00729,support_tier,dedicated,2024-10-30
A002917,K0268,I00730,sku_quoted,P021,2024-12-17
A002918,K0268,I00730,commissioning,self,2024-12-17
A002919,K0268,I00730,service_plan,standard,2024-12-17
A002920,K0268,I00730,support_tier,dedicated,2024-12-17
A002921,K0220,I00731,sku_quoted,P015,2024-05-30
A002922,K0220,I00731,commissioning,guided,2024-05-30
A002923,K0220,I00731,service_plan,premium,2024-05-30
A002924,K0220,I00731,support_tier,pooled,2024-05-30
A002925,K0221,I00732,sku_quoted,P009,2024-12-03
A002926,K0221,I00732,commissioning,guided,2024-12-03
A002927,K0221,I00732,service_plan,none,2024-12-03
A002928,K0221,I00732,support_tier,pooled,2024-12-03
A002929,K0360,I00733,sku_quoted,P006,2024-06-12
A002930,K0360,I00733,commissioning,on-site,2024-06-12
A002931,K0360,I00733,service_plan,standard,2024-06-12
A002932,K0360,I00733,support_tier,pooled,2024-06-12
A002933,K0061,I00734,sku_quoted,P021,2025-07-09
A002934,K0061,I00734,commissioning,guided,2025-07-09
A002935,K0061,I00734,service_plan,none,2025-07-09
A002936,K0061,I00734,support_tier,dedicated,2025-07-09
A002937,K0517,I00735,sku_quoted,P014,2024-06-14
A002938,K0517,I00735,commissioning,on-site,2024-06-14
A002939,K0517,I00735,service_plan,none,2024-06-14
A002940,K0517,I00735,support_tier,dedicated,2024-06-14
A002941,K0432,I00736,sku_quoted,P016,2025-01-18
A002942,K0432,I00736,commissioning,self,2025-01-18
A002943,K0432,I00736,service_plan,premium,2025-01-18
A002944,K0432,I00736,support_tier,dedicated,2025-01-18
A002945,K0327,I00737,sku_quoted,P026,2025-02-25
A002946,K0327,I00737,commissioning,self,2025-02-25
A002947,K0327,I00737,service_plan,standard,2025-02-25
A002948,K0327,I00737,support_tier,pooled,2025-02-25
A002949,K0463,I00738,sku_quoted,P007,2024-04-18
A002950,K0463,I00738,commissioning,guided,2024-04-18
A002951,K0463,I00738,service_plan,premium,2024-04-18
A002952,K0463,I00738,support_tier,pooled,2024-04-18
A002953,K0286,I00739,sku_quoted,P039,2025-01-07
A002954,K0286,I00739,commissioning,self,2025-01-07
A002955,K0286,I00739,service_plan,standard,2025-01-07
A002956,K0286,I00739,support_tier,dedicated,2025-01-07
A002957,K0255,I00740,sku_quoted,P012,2025-08-14
A002958,K0255,I00740,commissioning,self,2025-08-14
A002959,K0255,I00740,service_plan,standard,2025-08-14
A002960,K0255,I00740,support_tier,pooled,2025-08-14
A002961,K0517,I00741,sku_quoted,P025,2025-06-23
A002962,K0517,I00741,commissioning,on-site,2025-06-23
A002963,K0517,I00741,service_plan,standard,2025-06-23
A002964,K0517,I00741,support_tier,pooled,2025-06-23
A002965,K0503,I00742,sku_quoted,P017,2024-12-22
A002966,K0503,I00742,commissioning,on-site,2024-12-22
A002967,K0503,I00742,service_plan,premium,2024-12-22
A002968,K0503,I00742,support_tier,dedicated,2024-12-22
A002969,K0423,I00743,sku_quoted,P009,2024-08-11
A002970,K0423,I00743,commissioning,guided,2024-08-11
A002971,K0423,I00743,service_plan,standard,2024-08-11
A002972,K0423,I00743,support_tier,dedicated,2024-08-11
A002973,K0043,I00744,sku_quoted,P008,2024-12-25
A002974,K0043,I00744,commissioning,guided,2024-12-25
A002975,K0043,I00744,service_plan,standard,2024-12-25
A002976,K0043,I00744,support_tier,pooled,2024-12-25
A002977,K0439,I00745,sku_quoted,P016,2024-10-05
A002978,K0439,I00745,commissioning,self,2024-10-05
A002979,K0439,I00745,service_plan,standard,2024-10-05
A002980,K0439,I00745,support_tier,pooled,2024-10-05
A002981,K0373,I00746,sku_quoted,P001,2024-04-05
A002982,K0373,I00746,commissioning,self,2024-04-05
A002983,K0373,I00746,service_plan,none,2024-04-05
A002984,K0373,I00746,support_tier,dedicated,2024-04-05
A002985,K0459,I00747,sku_quoted,P029,2024-05-07
A002986,K0459,I00747,commissioning,self,2024-05-07
A002987,K0459,I00747,service_plan,none,2024-05-07
A002988,K0459,I00747,support_tier,pooled,2024-05-07
A002989,K0112,I00748,sku_quoted,P025,2025-03-18
A002990,K0112,I00748,commissioning,guided,2025-03-18
A002991,K0112,I00748,service_plan,none,2025-03-18
A002992,K0112,I00748,support_tier,dedicated,2025-03-18
A002993,K0490,I00749,sku_quoted,P024,2024-05-05
A002994,K0490,I00749,commissioning,guided,2024-05-05
A002995,K0490,I00749,service_plan,premium,2024-05-05
A002996,K0490,I00749,support_tier,pooled,2024-05-05
A002997,K0047,I00750,sku_quoted,P029,2025-07-31
A002998,K0047,I00750,commissioning,on-site,2025-07-31
A002999,K0047,I00750,service_plan,premium,2025-07-31
A003000,K0047,I00750,support_tier,pooled,2025-07-31
A003001,K0136,I00751,sku_quoted,P018,2024-07-24
A003002,K0136,I00751,commissioning,self,2024-07-24
A003003,K0136,I00751,service_plan,standard,2024-07-24
A003004,K0136,I00751,support_tier,pooled,2024-07-24
A003005,K0330,I00752,sku_quoted,P010,2025-06-17
A003006,K0330,I00752,commissioning,on-site,2025-06-17
A003007,K0330,I00752,service_plan,standard,2025-06-17
A003008,K0330,I00752,support_tier,dedicated,2025-06-17
A003009,K0021,I00753,sku_quoted,P020,2025-03-14
A003010,K0021,I00753,commissioning,self,2025-03-14
A003011,K0021,I00753,service_plan,standard,2025-03-14
A003012,K0021,I00753,support_tier,dedicated,2025-03-14
A003013,K0517,I00754,sku_quoted,P026,2025-01-23
A003014,K0517,I00754,commissioning,self,2025-01-23
A003015,K0517,I00754,service_plan,standard,2025-01-23
A003016,K0517,I00754,support_tier,pooled,2025-01-23
A003017,K0438,I00755,sku_quoted,P023,2024-02-26
A003018,K0438,I00755,commissioning,self,2024-02-26
A003019,K0438,I00755,service_plan,none,2024-02-26
A003020,K0438,I00755,support_tier,dedicated,2024-02-26
A003021,K0089,I00756,sku_quoted,P014,2024-08-04
A003022,K0089,I00756,commissioning,on-site,2024-08-04
A003023,K0089,I00756,service_plan,standard,2024-08-04
A003024,K0089,I00756,support_tier,dedicated,2024-08-04
A003025,K0032,I00757,sku_quoted,P015,2024-11-21
A003026,K0032,I00757,commissioning,guided,2024-11-21
A003027,K0032,I00757,service_plan,premium,2024-11-21
A003028,K0032,I00757,support_tier,dedicated,2024-11-21
A003029,K0078,I00758,sku_quoted,P003,2025-08-16
A003030,K0078,I00758,commissioning,self,2025-08-16
A003031,K0078,I00758,service_plan,standard,2025-08-16
A003032,K0078,I00758,support_tier,pooled,2025-08-16
A003033,K0136,I00759,sku_quoted,P038,2024-09-13
A003034,K0136,I00759,commissioning,guided,2024-09-13
A003035,K0136,I00759,service_plan,standard,2024-09-13
A003036,K0136,I00759,support_tier,dedicated,2024-09-13
A003037,K0050,I00760,sku_quoted,P042,2025-07-28
A003038,K0050,I00760,commissioning,guided,2025-07-28
A003039,K0050,I00760,service_plan,standard,2025-07-28
A003040,K0050,I00760,support_tier,pooled,2025-07-28
A003041,K0253,I00761,sku_quoted,P040,2025-06-11
A003042,K0253,I00761,commissioning,self,2025-06-11
A003043,K0253,I00761,service_plan,standard,2025-06-11
A003044,K0253,I00761,support_tier,dedicated,2025-06-11
A003045,K0342,I00762,sku_quoted,P014,2025-04-16
A003046,K0342,I00762,commissioning,guided,2025-04-16
A003047,K0342,I00762,service_plan,premium,2025-04-16
A003048,K0342,I00762,support_tier,dedicated,2025-04-16
A003049,K0419,I00763,sku_quoted,P011,2024-11-25
A003050,K0419,I00763,commissioning,guided,2024-11-25
A003051,K0419,I00763,service_plan,premium,2024-11-25
A003052,K0419,I00763,support_tier,pooled,2024-11-25
A003053,K0451,I00764,sku_quoted,P004,2024-04-02
A003054,K0451,I00764,commissioning,on-site,2024-04-02
A003055,K0451,I00764,service_plan,premium,2024-04-02
A003056,K0451,I00764,support_tier,dedicated,2024-04-02
A003057,K0050,I00765,sku_quoted,P006,2025-02-13
A003058,K0050,I00765,commissioning,on-site,2025-02-13
A003059,K0050,I00765,service_plan,none,2025-02-13
A003060,K0050,I00765,support_tier,pooled,2025-02-13
A003061,K0318,I00766,sku_quoted,P019,2024-02-28
A003062,K0318,I00766,commissioning,guided,2024-02-28
A003063,K0318,I00766,service_plan,standard,2024-02-28
A003064,K0318,I00766,support_tier,pooled,2024-02-28
A003065,K0432,I00767,sku_quoted,P015,2024-10-16
A003066,K0432,I00767,commissioning,on-site,2024-10-16
A003067,K0432,I00767,service_plan,none,2024-10-16
A003068,K0432,I00767,support_tier,pooled,2024-10-16
A003069,K0417,I00768,sku_quoted,P026,2024-06-10
A003070,K0417,I00768,commissioning,on-site,2024-06-10
A003071,K0417,I00768,service_plan,standard,2024-06-10
A003072,K0417,I00768,support_tier,pooled,2024-06-10
A003073,K0184,I00769,sku_quoted,P006,2025-01-05
A003074,K0184,I00769,commissioning,self,2025-01-05
A003075,K0184,I00769,service_plan,none,2025-01-05
A003076,K0184,I00769,support_tier,dedicated,2025-01-05
A003077,K0074,I00770,sku_quoted,P009,2024-03-18
A003078,K0074,I00770,commissioning,self,2024-03-18
A003079,K0074,I00770,service_plan,none,2024-03-18
A003080,K0074,I00770,support_tier,dedicated,2024-03-18
A003081,K0482,I00771,sku_quoted,P003,2024-08-29
A003082,K0482,I00771,commissioning,on-site,2024-08-29
A003083,K0482,I00771,service_plan,none,2024-08-29
A003084,K0482,I00771,support_tier,dedicated,2024-08-29
A003085,K0447,I00772,sku_quoted,P025,2025-06-11
A003086,K0447,I00772,commissioning,on-site,2025-06-11
A003087,K0447,I00772,service_plan,premium,2025-06-11
A003088,K0447,I00772,support_tier,pooled,2025-06-11
A003089,K0464,I00773,sku_quoted,P031,2024-07-27
A003090,K0464,I00773,commissioning,guided,2024-07-27
A003091,K0464,I00773,service_plan,standard,2024-07-27
A003092,K0464,I00773,support_tier,pooled,2024-07-27
A003093,K0005,I00774,sku_quoted,P006,2024-07-17
A003094,K0005,I00774,commissioning,on-site,2024-07-17
A003095,K0005,I00774,service_plan,standard,2024-07-17
A003096,K0005,I00774,support_tier,pooled,2024-07-17
A003097,K0085,I00775,sku_quoted,P027,2025-03-07
A003098,K0085,I00775,commissioning,guided,2025-03-07
A003099,K0085,I00775,service_plan,none,2025-03-07
A003100,K0085,I00775,support_tier,dedicated,2025-03-07
A003101,K0430,I00776,sku_quoted,P034,2025-01-20
A003102,K0430,I00776,commissioning,on-site,2025-01-20
A003103,K0430,I00776,service_plan,none,2025-01-20
A003104,K0430,I00776,support_tier,dedicated,2025-01-20
A003105,K0449,I00777,sku_quoted,P021,2025-05-24
A003106,K0449,I00777,commissioning,on-site,2025-05-24
A003107,K0449,I00777,service_plan,premium,2025-05-24
A003108,K0449,I00777,support_tier,pooled,2025-05-24
A003109,K0413,I00778,sku_quoted,P041,2024-11-17
A003110,K0413,I00778,commissioning,on-site,2024-11-17
A003111,K0413,I00778,service_plan,standard,2024-11-17
A003112,K0413,I00778,support_tier,pooled,2024-11-17
A003113,K0490,I00779,sku_quoted,P037,2024-09-10
A003114,K0490,I00779,commissioning,self,2024-09-10
A003115,K0490,I00779,service_plan,none,2024-09-10
A003116,K0490,I00779,support_tier,pooled,2024-09-10
A003117,K0431,I00780,sku_quoted,P024,2024-08-29
A003118,K0431,I00780,commissioning,guided,2024-08-29
A003119,K0431,I00780,service_plan,premium,2024-08-29
A003120,K0431,I00780,support_tier,dedicated,2024-08-29
A003121,K0006,I00781,sku_quoted,P015,2025-03-04
A003122,K0006,I00781,commissioning,self,2025-03-04
A003123,K0006,I00781,service_plan,standard,2025-03-04
A003124,K0006,I00781,support_tier,pooled,2025-03-04
A003125,K0250,I00782,sku_quoted,P038,2024-03-23
A003126,K0250,I00782,commissioning,self,2024-03-23
A003127,K0250,I00782,service_plan,premium,2024-03-23
A003128,K0250,I00782,support_tier,dedicated,2024-03-23
A003129,K0299,I00783,sku_quoted,P003,2024-10-25
A003130,K0299,I00783,commissioning,guided,2024-10-25
A003131,K0299,I00783,service_plan,standard,2024-10-25
A003132,K0299,I00783,support_tier,dedicated,2024-10-25
A003133,K0401,I00784,sku_quoted,P013,2024-10-19
A003134,K0401,I00784,commissioning,on-site,2024-10-19
A003135,K0401,I00784,service_plan,none,2024-10-19
A003136,K0401,I00784,support_tier,dedicated,2024-10-19
