event_id,customer,session,install,type,page,body,value,ts
V005686,K0246,E00587,I00587,page_view,/pricing,,,2024-08-21
V005687,K0246,E00587,I00587,spec_download,,,,2024-08-24
V005688,K0246,E00587,I00587,quote_request,,,,2024-08-29
V005689,K0246,E00587,I00587,purchase,,,81000,2024-09-19
V005690,K0246,E00587,I00587,install,,,,2024-10-19
V005691,K0246,E00587,I00587,fault_report,,"machine stops when ambient climbs, thermal fault logged, restarts after cooling",,2025-01-21
V005692,K0246,E00587,I00587,ticket_open,,"machine stops when ambient climbs, thermal fault logged, restarts after cooling",,2025-01-21
V005693,K0246,E00587,I00587,lapse,,,,2025-11-23
V005694,K0250,E00588,I00588,ad_click,/contact,,,2025-02-14
V005695,K0250,E00588,I00588,page_view,/contact,,,2025-02-15
V005696,K0250,E00588,I00588,page_view,/pricing,,,2025-02-16
V005697,K0250,E00588,I00588,page_view,/case-studies,,,2025-02-17
V005698,K0250,E00588,I00588,spec_download,,,,2025-02-18
V005699,K0250,E00588,I00588,quote_request,,,,2025-02-23
V005700,K0250,E00588,I00588,purchase,,,26600,2025-03-16
V005701,K0250,E00588,I00588,install,,,,2025-04-15
V005702,K0250,E00588,I00588,fault_report,,"machine stops when ambient climbs, thermal fault logged, restarts after cooling",,2025-12-01
V005703,K0250,E00588,I00588,ticket_open,,"machine stops when ambient climbs, thermal fault logged, restarts after cooling",,2025-12-01
V005704,K0250,E00588,I00588,feedback_given,,"solid machine, support answered quickly when we asked",,2025-07-28
V005705,K0250,E00588,I00588,lapse,,,,2026-05-20
V005706,K0417,E00589,I00589,ad_click,/spec-sheets,,,2024-08-31
V005707,K0417,E00589,I00589,page_view,/products,,,2024-09-01
V005708,K0417,E00589,I00589,spec_download,,,,2024-09-04
V005709,K0417,E00589,I00589,quote_request,,,,2024-09-09
V005710,K0417,E00589,I00589,purchase,,,80550,2024-09-30
V005711,K0417,E00589,I00589,install,,,,2024-10-30
V005712,K0417,E00589,I00589,feedback_given,,"runs well, uptime has been excellent since commissioning",,2025-07-07
V005713,K0417,E00589,I00589,reorder,,,,2025-12-04
V005714,K0462,E00590,I00590,ad_click,/case-studies,,,2024-11-13
V005715,K0462,E00590,I00590,page_view,/spec-sheets,,,2024-11-14
V005716,K0462,E00590,I00590,page_view,/contact,,,2024-11-15
V005717,K0462,E00590,I00590,page_view,/spec-sheets,,,2024-11-16
V005718,K0462,E00590,I00590,quote_request,,,,2024-11-22
V005719,K0462,E00590,I00590,purchase,,,35100,2024-12-13
V005720,K0462,E00590,I00590,install,,,,2025-01-12
V005721,K0462,E00590,I00590,ticket_open,,"wrong operating mode selected, user error, showed the team the correct sequence",,2026-02-01
V005722,K0462,E00590,I00590,feedback_given,,"runs well, uptime has been excellent since commissioning",,2026-01-31
V005723,K0462,E00590,I00590,reorder,,,,2026-02-16
V005724,K0389,E00591,I00591,ad_click,/spec-sheets,,,2024-02-22
V005725,K0389,E00591,I00591,page_view,/products,,,2024-02-23
V005726,K0389,E00591,I00591,page_view,/products,,,2024-02-24
V005727,K0389,E00591,I00591,spec_download,,,,2024-02-26
V005728,K0389,E00591,I00591,quote_request,,,,2024-03-02
V005729,K0389,E00591,I00591,purchase,,,11200,2024-03-23
V005730,K0389,E00591,I00591,install,,,,2024-04-22
V005731,K0389,E00591,I00591,fault_report,,"overheating during afternoon peak, thermal protection engaged, cooling fins caked",,2024-07-30
V005732,K0389,E00591,I00591,ticket_open,,"overheating during afternoon peak, thermal protection engaged, cooling fins caked",,2024-07-30
V005733,K0389,E00591,I00591,feedback_given,,"too much downtime in hot weather, we lost a shift to it",,2025-03-08
V005734,K0389,E00591,I00591,reorder,,,,2025-05-27
V005735,K0200,E00592,I00592,ad_click,/spec-sheets,,,2024-04-21
V005736,K0200,E00592,I00592,page_view,/spec-sheets,,,2024-04-22
V005737,K0200,E00592,I00592,page_view,/pricing,,,2024-04-23
V005738,K0200,E00592,I00592,quote_request,,,,2024-04-30
V005739,K0200,E00592,I00592,purchase,,,4100,2024-05-21
V005740,K0200,E00592,I00592,install,,,,2024-06-20
V005741,K0200,E00592,I00592,ticket_open,,"operator loaded above rated capacity, retrained the crew, no defect found",,2024-08-21
V005742,K0200,E00592,I00592,feedback_given,,"solid machine, support answered quickly when we asked",,2025-02-28
V005743,K0200,E00592,I00592,reorder,,,,2025-07-25
V005744,K0178,E00593,I00593,ad_click,/pricing,,,2025-03-13
V005745,K0178,E00593,I00593,page_view,/case-studies,,,2025-03-14
V005746,K0178,E00593,I00593,spec_download,,,,2025-03-17
V005747,K0178,E00593,I00593,quote_request,,,,2025-03-22
V005748,K0178,E00593,I00593,purchase,,,27150,2025-04-12
V005749,K0178,E00593,I00593,install,,,,2025-05-12
V005750,K0178,E00593,I00593,feedback_given,,"reliable so far, operators like the controls",,2026-02-04
V005751,K0178,E00593,I00593,reorder,,,,2026-06-16
V005752,K0419,E00594,I00594,ad_click,/spec-sheets,,,2025-03-30
V005753,K0419,E00594,I00594,page_view,/case-studies,,,2025-03-31
V005754,K0419,E00594,I00594,page_view,/contact,,,2025-04-01
V005755,K0419,E00594,I00594,spec_download,,,,2025-04-03
V005756,K0419,E00594,I00594,quote_request,,,,2025-04-08
V005757,K0419,E00594,I00594,purchase,,,3850,2025-04-29
V005758,K0419,E00594,I00594,install,,,,2025-05-29
V005759,K0419,E00594,I00594,feedback_given,,"no complaints, the line has kept pace all quarter",,2026-08-15
V005760,K0419,E00594,I00594,reorder,,,,2026-07-03
V005761,K0092,E00595,I00595,ad_click,/contact,,,2024-03-07
V005762,K0092,E00595,I00595,page_view,/case-studies,,,2024-03-08
V005763,K0092,E00595,I00595,page_view,/spec-sheets,,,2024-03-09
V005764,K0092,E00595,I00595,spec_download,,,,2024-03-11
V005765,K0092,E00595,I00595,quote_request,,,,2024-03-16
V005766,K0092,E00595,I00595,purchase,,,27100,2024-04-06
V005767,K0092,E00595,I00595,install,,,,2024-05-06
V005768,K0092,E00595,I00595,fault_report,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2024-08-13
V005769,K0092,E00595,I00595,ticket_open,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2024-08-13
V005770,K0092,E00595,I00595,fault_report,,"belt slippage and wear, machine never idles, wear parts replaced twice",,2024-12-01
V005771,K0092,E00595,I00595,ticket_open,,"belt slippage and wear, machine never idles, wear parts replaced twice",,2024-12-01
V005772,K0092,E00595,I00595,reorder,,,,2025-06-10
V005773,K0081,E00596,I00596,ad_click,/case-studies,,,2025-01-27
V005774,K0081,E00596,I00596,page_view,/case-studies,,,2025-01-28
V005775,K0081,E00596,I00596,page_view,/spec-sheets,,,2025-01-29
V005776,K0081,E00596,I00596,spec_download,,,,2025-01-31
V005777,K0081,E00596,I00596,quote_request,,,,2025-02-05
V005778,K0081,E00596,I00596,purchase,,,23200,2025-02-26
V005779,K0081,E00596,I00596,install,,,,2025-03-28
V005780,K0081,E00596,I00596,fault_report,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2025-12-29
V005781,K0081,E00596,I00596,ticket_open,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2025-12-29
V005782,K0081,E00596,I00596,reorder,,,,2026-05-02
V005783,K0509,E00597,I00597,ad_click,/contact,,,2024-01-14
V005784,K0509,E00597,I00597,page_view,/case-studies,,,2024-01-15
V005785,K0509,E00597,I00597,spec_download,,,,2024-01-18
V005786,K0509,E00597,I00597,quote_request,,,,2024-01-23
V005787,K0509,E00597,I00597,purchase,,,11800,2024-02-13
V005788,K0509,E00597,I00597,install,,,,2024-03-14
V005789,K0509,E00597,I00597,fault_report,,"drive wear and vibration, continuous three shift operation since install",,2025-01-04
V005790,K0509,E00597,I00597,ticket_open,,"drive wear and vibration, continuous three shift operation since install",,2025-01-04
V005791,K0509,E00597,I00597,reorder,,,,2025-04-18
V005792,K0257,E00598,I00598,ad_click,/products,,,2024-10-24
V005793,K0257,E00598,I00598,page_view,/products,,,2024-10-25
V005794,K0257,E00598,I00598,page_view,/products,,,2024-10-26
V005795,K0257,E00598,I00598,page_view,/pricing,,,2024-10-27
V005796,K0257,E00598,I00598,spec_download,,,,2024-10-28
V005797,K0257,E00598,I00598,quote_request,,,,2024-11-02
V005798,K0257,E00598,I00598,purchase,,,27000,2024-11-23
V005799,K0257,E00598,I00598,install,,,,2024-12-23
V005800,K0257,E00598,I00598,ticket_open,,"intermittent contactor fault, panel resets on its own, no pattern found",,2025-09-10
V005801,K0257,E00598,I00598,feedback_given,,"no complaints, the line has kept pace all quarter",,2026-01-09
V005802,K0257,E00598,I00598,reorder,,,,2026-01-27
V005803,K0181,E00599,I00599,ad_click,/pricing,,,2024-01-29
V005804,K0181,E00599,I00599,page_view,/contact,,,2024-01-30
V005805,K0181,E00599,I00599,page_view,/case-studies,,,2024-01-31
V005806,K0181,E00599,I00599,page_view,/spec-sheets,,,2024-02-01
V005807,K0181,E00599,I00599,quote_request,,,,2024-02-07
V005808,K0181,E00599,I00599,purchase,,,8200,2024-02-28
V005809,K0181,E00599,I00599,install,,,,2024-03-29
V005810,K0181,E00599,I00599,fault_report,,"drive wear and vibration, continuous three shift operation since install",,2024-08-02
V005811,K0181,E00599,I00599,ticket_open,,"drive wear and vibration, continuous three shift operation since install",,2024-08-02
V005812,K0181,E00599,I00599,fault_report,,"drive wear and vibration, continuous three shift operation since install",,2024-06-26
V005813,K0181,E00599,I00599,ticket_open,,"drive wear and vibration, continuous three shift operation since install",,2024-06-26
V005814,K0181,E00599,I00599,ticket_open,,"guard interlock left open, machine correctly refused to start, user error",,2024-07-22
V005815,K0181,E00599,I00599,feedback_given,,wear parts go faster than expected at our duty cycle,,2024-11-18
V005816,K0181,E00599,I00599,reorder,,,,2025-05-03
V005817,K0265,E00600,I00600,ad_click,/contact,,,2024-05-28
V005818,K0265,E00600,I00600,page_view,/spec-sheets,,,2024-05-29
V005819,K0265,E00600,I00600,page_view,/spec-sheets,,,2024-05-30
V005820,K0265,E00600,I00600,spec_download,,,,2024-06-01
V005821,K0265,E00600,I00600,quote_request,,,,2024-06-06
V005822,K0265,E00600,I00600,purchase,,,4100,2024-06-27
V005823,K0265,E00600,I00600,install,,,,2024-07-27
V005824,K0265,E00600,I00600,feedback_given,,"reliable so far, operators like the controls",,2025-02-11
V005825,K0265,E00600,I00600,lapse,,,,2025-08-31
V005826,K0157,E00601,I00601,ad_click,/spec-sheets,,,2025-03-30
V005827,K0157,E00601,I00601,page_view,/products,,,2025-03-31
V005828,K0157,E00601,I00601,page_view,/products,,,2025-04-01
V005829,K0157,E00601,I00601,page_view,/contact,,,2025-04-02
V005830,K0157,E00601,I00601,spec_download,,,,2025-04-03
V005831,K0157,E00601,I00601,quote_request,,,,2025-04-08
V005832,K0157,E00601,I00601,purchase,,,4250,2025-04-29
V005833,K0157,E00601,I00601,install,,,,2025-05-29
V005834,K0157,E00601,I00601,fault_report,,"overheating during afternoon peak, thermal protection engaged, cooling fins caked",,2025-08-21
V005835,K0157,E00601,I00601,ticket_open,,"overheating during afternoon peak, thermal protection engaged, cooling fins caked",,2025-08-21
V005836,K0157,E00601,I00601,feedback_given,,"too much downtime in hot weather, we lost a shift to it",,2026-08-24
V005837,K0157,E00601,I00601,lapse,,,,2026-07-03
V005838,K0284,E00602,I00602,ad_click,/case-studies,,,2024-03-24
V005839,K0284,E00602,I00602,page_view,/contact,,,2024-03-25
V005840,K0284,E00602,I00602,page_view,/products,,,2024-03-26
V005841,K0284,E00602,I00602,spec_download,,,,2024-03-28
V005842,K0284,E00602,I00602,quote_request,,,,2024-04-02
V005843,K0284,E00602,I00602,purchase,,,54300,2024-04-23
V005844,K0284,E00602,I00602,install,,,,2024-05-23
V005845,K0284,E00602,I00602,feedback_given,,"reliable so far, operators like the controls",,2024-10-13
V005846,K0284,E00602,I00602,lapse,,,,2025-06-27
V005847,K0441,E00603,I00603,ad_click,/contact,,,2024-09-02
V005848,K0441,E00603,I00603,page_view,/spec-sheets,,,2024-09-03
V005849,K0441,E00603,I00603,page_view,/products,,,2024-09-04
V005850,K0441,E00603,I00603,page_view,/spec-sheets,,,2024-09-05
V005851,K0441,E00603,I00603,spec_download,,,,2024-09-06
V005852,K0441,E00603,I00603,quote_request,,,,2024-09-11
V005853,K0441,E00603,I00603,purchase,,,11600,2024-10-02
V005854,K0441,E00603,I00603,install,,,,2024-11-01
V005855,K0441,E00603,I00603,fault_report,,"bearing play after continuous running, wear on the drive belt, third shift usage",,2025-10-15
V005856,K0441,E00603,I00603,ticket_open,,"bearing play after continuous running, wear on the drive belt, third shift usage",,2025-10-15
V005857,K0441,E00603,I00603,feedback_given,,"too much downtime in hot weather, we lost a shift to it",,2025-06-22
V005858,K0441,E00603,I00603,reorder,,,,2025-12-06
V005859,K0106,E00604,I00604,ad_click,/case-studies,,,2025-05-26
V005860,K0106,E00604,I00604,page_view,/contact,,,2025-05-27
V005861,K0106,E00604,I00604,page_view,/case-studies,,,2025-05-28
V005862,K0106,E00604,I00604,page_view,/pricing,,,2025-05-29
V005863,K0106,E00604,I00604,spec_download,,,,2025-05-30
V005864,K0106,E00604,I00604,quote_request,,,,2025-06-04
V005865,K0106,E00604,I00604,purchase,,,54300,2025-06-25
V005866,K0106,E00604,I00604,install,,,,2025-07-25
V005867,K0106,E00604,I00604,fault_report,,"unit shuts down midday, ambient 44C on the yard, thermal cutout trips repeatedly",,2025-12-10
V005868,K0106,E00604,I00604,ticket_open,,"unit shuts down midday, ambient 44C on the yard, thermal cutout trips repeatedly",,2025-12-10
V005869,K0106,E00604,I00604,feedback_given,,wear parts go faster than expected at our duty cycle,,2025-12-26
V005870,K0106,E00604,I00604,reorder,,,,2026-08-29
V005871,K0308,E00605,I00605,ad_click,/contact,,,2025-04-03
V005872,K0308,E00605,I00605,page_view,/case-studies,,,2025-04-04
V005873,K0308,E00605,I00605,spec_download,,,,2025-04-07
V005874,K0308,E00605,I00605,quote_request,,,,2025-04-12
V005875,K0308,E00605,I00605,purchase,,,11200,2025-05-03
V005876,K0308,E00605,I00605,install,,,,2025-06-02
V005877,K0308,E00605,I00605,fault_report,,"belt slippage and wear, machine never idles, wear parts replaced twice",,2026-07-16
V005878,K0308,E00605,I00605,ticket_open,,"belt slippage and wear, machine never idles, wear parts replaced twice",,2026-07-16
V005879,K0308,E00605,I00605,reorder,,,,2026-07-07
V005880,K0050,E00606,I00606,ad_click,/case-studies,,,2025-02-24
V005881,K0050,E00606,I00606,page_view,/spec-sheets,,,2025-02-25
V005882,K0050,E00606,I00606,quote_request,,,,2025-03-05
V005883,K0050,E00606,I00606,purchase,,,134250,2025-03-26
V005884,K0050,E00606,I00606,install,,,,2025-04-25
V005885,K0050,E00606,I00606,ticket_open,,"wrong operating mode selected, user error, showed the team the correct sequence",,2026-03-21
V005886,K0050,E00606,I00606,reorder,,,,2026-05-30
V005887,K0291,E00607,I00607,ad_click,/contact,,,2025-05-23
V005888,K0291,E00607,I00607,page_view,/case-studies,,,2025-05-24
V005889,K0291,E00607,I00607,page_view,/contact,,,2025-05-25
V005890,K0291,E00607,I00607,spec_download,,,,2025-05-27
V005891,K0291,E00607,I00607,quote_request,,,,2025-06-01
V005892,K0291,E00607,I00607,purchase,,,33750,2025-06-22
V005893,K0291,E00607,I00607,install,,,,2025-07-22
V005894,K0291,E00607,I00607,fault_report,,"unit shuts down midday, ambient 44C on the yard, thermal cutout trips repeatedly",,2026-01-03
V005895,K0291,E00607,I00607,ticket_open,,"unit shuts down midday, ambient 44C on the yard, thermal cutout trips repeatedly",,2026-01-03
V005896,K0291,E00607,I00607,fault_report,,"unit shuts down midday, ambient 44C on the yard, thermal cutout trips repeatedly",,2025-09-01
V005897,K0291,E00607,I00607,ticket_open,,"unit shuts down midday, ambient 44C on the yard, thermal cutout trips repeatedly",,2025-09-01
V005898,K0291,E00607,I00607,feedback_given,,"keeps overheating in summer, not what we were promised on uptime",,2025-11-13
V005899,K0291,E00607,I00607,reorder,,,,2026-08-26
V005900,K0054,E00608,I00608,ad_click,/contact,,,2025-04-02
V005901,K0054,E00608,I00608,page_view,/pricing,,,2025-04-03
V005902,K0054,E00608,I00608,spec_download,,,,2025-04-06
V005903,K0054,E00608,I00608,quote_request,,,,2025-04-11
V005904,K0054,E00608,I00608,purchase,,,52800,2025-05-02
V005905,K0054,E00608,I00608,install,,,,2025-06-01
V005906,K0054,E00608,I00608,lapse,,,,2026-07-06
V005907,K0401,E00609,I00609,ad_click,/products,,,2024-07-28
V005908,K0401,E00609,I00609,page_view,/products,,,2024-07-29
V005909,K0401,E00609,I00609,page_view,/contact,,,2024-07-30
V005910,K0401,E00609,I00609,page_view,/contact,,,2024-07-31
V005911,K0401,E00609,I00609,quote_request,,,,2024-08-06
V005912,K0401,E00609,I00609,purchase,,,53100,2024-08-27
V005913,K0401,E00609,I00609,install,,,,2024-09-26
V005914,K0401,E00609,I00609,reorder,,,,2025-10-31
V005915,K0426,E00610,I00610,ad_click,/case-studies,,,2025-02-28
V005916,K0426,E00610,I00610,page_view,/case-studies,,,2025-03-01
V005917,K0426,E00610,I00610,spec_download,,,,2025-03-04
V005918,K0426,E00610,I00610,quote_request,,,,2025-03-09
V005919,K0426,E00610,I00610,purchase,,,27000,2025-03-30
V005920,K0426,E00610,I00610,install,,,,2025-04-29
V005921,K0426,E00610,I00610,feedback_given,,"reliable so far, operators like the controls",,2025-07-22
V005922,K0426,E00610,I00610,reorder,,,,2026-06-03
V005923,K0404,E00611,I00611,ad_click,/contact,,,2025-01-05
V005924,K0404,E00611,I00611,page_view,/contact,,,2025-01-06
V005925,K0404,E00611,I00611,page_view,/pricing,,,2025-01-07
V005926,K0404,E00611,I00611,quote_request,,,,2025-01-14
