order_id,customer,session,product,qty,value,ts
O02586,K0207,E02586,P015,2,8600,2025-03-17
O02587,K0333,E02587,P034,1,27100,2025-04-12
O02588,K0386,E02588,P025,1,11800,2025-05-02
O02589,K0182,E02589,P003,1,11750,2024-09-02
O02590,K0058,E02590,P033,5,58000,2024-09-19
O02591,K0056,E02591,P023,1,3850,2025-04-17
O02592,K0003,E02592,P012,1,11700,2025-03-20
O02593,K0511,E02593,P025,2,23600,2024-07-01
O02594,K0313,E02594,P014,1,27150,2025-01-08
O02595,K0486,E02595,P038,1,11200,2024-11-26
O02596,K0159,E02596,P034,1,27100,2025-06-25
O02597,K0485,E02597,P005,1,11750,2025-06-13
O02598,K0352,E02598,P012,1,11700,2024-07-11
O02599,K0350,E02599,P004,1,11600,2024-11-20
O02600,K0417,E02600,P001,1,4100,2025-03-02
O02601,K0406,E02601,P013,1,27100,2024-12-30
O02602,K0254,E02602,P040,1,11850,2024-05-27
O02603,K0429,E02603,P024,2,23500,2025-01-21
O02604,K0366,E02604,P031,1,11850,2024-03-27
O02605,K0117,E02605,P018,3,34800,2024-02-18
O02606,K0337,E02606,P031,1,11850,2025-04-02
O02607,K0058,E02607,P026,1,11250,2025-02-23
O02608,K0180,E02608,P041,2,54100,2024-08-03
O02609,K0218,E02609,P025,1,11800,2024-09-09
O02610,K0507,E02610,P039,2,22600,2024-07-02
O02611,K0067,E02611,P023,5,19250,2024-08-24
O02612,K0310,E02612,P018,1,11600,2024-02-17
O02613,K0337,E02613,P012,2,23400,2025-03-15
O02614,K0315,E02614,P016,3,13500,2025-04-15
O02615,K0113,E02615,P027,3,79200,2024-07-24
O02616,K0050,E02616,P006,3,79800,2025-01-09
O02617,K0145,E02617,P016,1,4500,2024-12-23
O02618,K0143,E02618,P026,1,11250,2024-08-15
O02619,K0333,E02619,P042,2,53700,2024-06-28
O02620,K0246,E02620,P036,1,4250,2025-03-08
O02621,K0428,E02621,P016,1,4500,2024-12-16
O02622,K0304,E02622,P038,2,22400,2024-06-08
O02623,K0085,E02623,P016,2,9000,2024-11-21
O02624,K0180,E02624,P007,1,27000,2024-02-22
O02625,K0321,E02625,P037,1,4100,2024-12-01
O02626,K0002,E02626,P030,1,3850,2024-09-06
O02627,K0131,E02627,P009,1,4100,2024-03-28
O02628,K0120,E02628,P029,2,7600,2024-10-04
O02629,K0227,E02629,P017,1,11300,2025-04-04
O02630,K0255,E02630,P036,3,12750,2024-09-06
O02631,K0251,E02631,P037,2,8200,2024-11-19
O02632,K0463,E02632,P004,1,11600,2025-01-07
O02633,K0061,E02633,P002,2,9000,2025-05-12
O02634,K0401,E02634,P032,3,34500,2024-11-02
O02635,K0112,E02635,P006,2,53200,2024-10-02
O02636,K0507,E02636,P040,5,59250,2024-04-10
O02637,K0013,E02637,P027,1,26400,2024-05-19
O02638,K0407,E02638,P038,1,11200,2024-03-23
O02639,K0394,E02639,P036,2,8500,2025-01-28
O02640,K0406,E02640,P002,3,13500,2024-04-09
O02641,K0279,E02641,P035,2,54300,2024-04-17
O02642,K0032,E02642,P030,3,11550,2025-03-15
O02643,K0159,E02643,P023,2,7700,2024-04-25
O02644,K0246,E02644,P038,1,11200,2024-11-27
O02645,K0434,E02645,P042,1,26850,2025-05-22
O02646,K0189,E02646,P027,1,26400,2025-04-23
O02647,K0290,E02647,P010,2,23200,2025-01-11
O02648,K0454,E02648,P036,5,21250,2025-04-13
O02649,K0161,E02649,P014,1,27150,2024-11-11
O02650,K0227,E02650,P020,1,26600,2024-03-09
O02651,K0089,E02651,P005,2,23500,2024-08-30
O02652,K0014,E02652,P002,2,9000,2025-06-01
O02653,K0118,E02653,P026,1,11250,2024-10-06
O02654,K0314,E02654,P028,2,53100,2025-01-14
O02655,K0317,E02655,P016,1,4500,2024-04-15
O02656,K0220,E02656,P042,1,26850,2024-05-03
O02657,K0251,E02657,P034,3,81300,2025-06-24
O02658,K0283,E02658,P038,1,11200,2025-06-03
O02659,K0259,E02659,P004,2,23200,2024-09-20
O02660,K0461,E02660,P013,1,27100,2025-02-05
O02661,K0048,E02661,P009,1,4100,2024-09-23
O02662,K0005,E02662,P021,1,26550,2025-05-03
O02663,K0018,E02663,P019,2,23200,2024-01-24
O02664,K0436,E02664,P014,2,54300,2024-11-29
O02665,K0480,E02665,P023,1,3850,2024-07-28
O02666,K0250,E02666,P011,3,35100,2025-01-12
O02667,K0111,E02667,P038,1,11200,2024-01-23
O02668,K0478,E02668,P036,1,4250,2025-02-22
O02669,K0422,E02669,P015,1,4300,2024-12-22
O02670,K0040,E02670,P028,3,79650,2025-06-27
O02671,K0372,E02671,P040,2,23700,2025-05-12
O02672,K0044,E02672,P017,3,33900,2024-07-13
O02673,K0452,E02673,P037,1,4100,2025-01-01
O02674,K0451,E02674,P010,1,11600,2024-01-17
O02675,K0280,E02675,P034,2,54200,2024-04-13
O02676,K0483,E02676,P042,5,134250,2024-09-27
O02677,K0411,E02677,P035,1,27150,2024-03-01
O02678,K0164,E02678,P010,2,23200,2024-06-11
O02679,K0124,E02679,P011,5,58500,2024-11-21
O02680,K0129,E02680,P012,1,11700,2024-12-28
O02681,K0242,E02681,P040,5,59250,2025-05-22
O02682,K0255,E02682,P036,2,8500,2025-01-06
O02683,K0117,E02683,P024,1,11750,2024-11-16
O02684,K0506,E02684,P018,5,58000,2024-03-23
O02685,K0244,E02685,P035,2,54300,2024-10-05
O02686,K0206,E02686,P028,3,79650,2024-12-10
O02687,K0311,E02687,P010,1,11600,2024-10-05
O02688,K0192,E02688,P024,3,35250,2024-03-24
O02689,K0447,E02689,P041,3,81150,2024-09-22
O02690,K0389,E02690,P021,3,79650,2024-08-12
O02691,K0277,E02691,P042,2,53700,2025-05-26
O02692,K0105,E02692,P032,3,34500,2025-03-15
O02693,K0229,E02693,P030,1,3850,2024-09-08
O02694,K0026,E02694,P006,1,26600,2024-10-13
O02695,K0462,E02695,P021,1,26550,2025-03-30
O02696,K0242,E02696,P039,1,11300,2025-02-01
O02697,K0501,E02697,P011,5,58500,2024-08-06
O02698,K0089,E02698,P017,2,22600,2025-05-28
O02699,K0403,E02699,P040,1,11850,2024-09-27
O02700,K0273,E02700,P013,2,54200,2024-06-08
O02701,K0105,E02701,P033,2,23200,2025-05-15
O02702,K0005,E02702,P012,3,35100,2024-09-26
O02703,K0049,E02703,P019,1,11600,2024-05-27
O02704,K0350,E02704,P041,3,81150,2025-06-06
O02705,K0362,E02705,P033,2,23200,2025-03-07
O02706,K0033,E02706,P038,3,33600,2025-02-07
O02707,K0161,E02707,P016,1,4500,2024-09-04
O02708,K0064,E02708,P026,2,22500,2024-06-25
O02709,K0005,E02709,P040,2,23700,2025-03-26
O02710,K0005,E02710,P026,2,22500,2024-02-11
O02711,K0199,E02711,P014,5,135750,2025-01-14
O02712,K0181,E02712,P021,1,26550,2025-07-14
O02713,K0036,E02713,P033,3,34800,2024-09-05
O02714,K0113,E02714,P028,5,132750,2025-02-17
O02715,K0159,E02715,P033,1,11600,2025-03-02
O02716,K0025,E02716,P013,1,27100,2024-08-29
O02717,K0520,E02717,P035,5,135750,2024-11-11
O02718,K0046,E02718,P003,1,11750,2025-03-31
O02719,K0284,E02719,P020,2,53200,2024-12-01
O02720,K0207,E02720,P014,1,27150,2024-12-01
O02721,K0233,E02721,P024,1,11750,2024-05-14
O02722,K0006,E02722,P039,2,22600,2024-04-13
O02723,K0129,E02723,P036,1,4250,2024-09-07
O02724,K0120,E02724,P026,3,33750,2024-11-02
O02725,K0462,E02725,P002,1,4500,2025-02-11
O02726,K0162,E02726,P034,1,27100,2025-04-28
O02727,K0349,E02727,P010,2,23200,2024-10-03
O02728,K0030,E02728,P027,3,79200,2024-07-03
O02729,K0311,E02729,P029,1,3800,2024-04-04
O02730,K0229,E02730,P006,1,26600,2024-10-19
O02731,K0305,E02731,P034,2,54200,2024-02-23
O02732,K0192,E02732,P004,5,58000,2024-11-07
O02733,K0310,E02733,P038,1,11200,2025-01-30
O02734,K0337,E02734,P012,1,11700,2025-04-26
O02735,K0310,E02735,P027,2,52800,2025-02-19
O02736,K0469,E02736,P041,1,27050,2025-04-26
O02737,K0100,E02737,P017,1,11300,2024-04-02
O02738,K0058,E02738,P006,1,26600,2024-12-02
O02739,K0267,E02739,P019,3,34800,2024-09-27
O02740,K0136,E02740,P037,3,12300,2024-08-10
O02741,K0423,E02741,P003,2,23500,2024-11-17
O02742,K0173,E02742,P031,3,35550,2024-11-26
O02743,K0176,E02743,P034,1,27100,2025-04-25
O02744,K0061,E02744,P003,1,11750,2025-06-11
O02745,K0281,E02745,P014,1,27150,2025-02-21
O02746,K0023,E02746,P004,1,11600,2025-05-28
O02747,K0235,E02747,P019,1,11600,2025-02-04
O02748,K0337,E02748,P015,1,4300,2025-04-21
O02749,K0509,E02749,P031,1,11850,2025-06-03
O02750,K0054,E02750,P019,3,34800,2024-08-19
O02751,K0509,E02751,P033,1,11600,2024-12-15
O02752,K0379,E02752,P001,1,4100,2024-12-14
O02753,K0259,E02753,P030,1,3850,2024-04-14
O02754,K0388,E02754,P025,2,23600,2025-04-14
O02755,K0313,E02755,P006,2,53200,2025-04-29
O02756,K0393,E02756,P014,2,54300,2024-04-04
O02757,K0154,E02757,P039,2,22600,2025-02-14
O02758,K0461,E02758,P010,1,11600,2025-04-04
O02759,K0219,E02759,P036,2,8500,2024-01-28
O02760,K0350,E02760,P003,3,35250,2024-04-16
O02761,K0067,E02761,P028,2,53100,2024-02-08
O02762,K0408,E02762,P024,1,11750,2025-01-07
O02763,K0005,E02763,P014,1,27150,2024-06-03
O02764,K0332,E02764,P042,1,26850,2025-03-14
O02765,K0086,E02765,P033,1,11600,2024-05-29
O02766,K0308,E02766,P007,2,54000,2024-11-03
O02767,K0123,E02767,P017,1,11300,2025-02-13
O02768,K0415,E02768,P042,1,26850,2024-07-19
O02769,K0057,E02769,P018,1,11600,2024-02-20
O02770,K0305,E02770,P010,1,11600,2024-03-06
O02771,K0360,E02771,P041,1,27050,2024-07-01
O02772,K0486,E02772,P019,1,11600,2025-05-25
O02773,K0135,E02773,P003,3,35250,2025-05-10
O02774,K0006,E02774,P032,3,34500,2025-02-01
O02775,K0331,E02775,P032,1,11500,2024-08-29
O02776,K0341,E02776,P019,5,58000,2024-12-24
O02777,K0458,E02777,P039,1,11300,2024-09-13
O02778,K0318,E02778,P007,3,81000,2025-02-24
O02779,K0273,E02779,P036,3,12750,2025-06-04
O02780,K0106,E02780,P034,1,27100,2025-01-13
O02781,K0339,E02781,P028,1,26550,2025-04-01
O02782,K0498,E02782,P003,3,35250,2025-03-27
O02783,K0256,E02783,P036,1,4250,2025-04-12
O02784,K0363,E02784,P004,1,11600,2024-04-16
O02785,K0022,E02785,P026,3,33750,2025-05-30
O02786,K0069,E02786,P024,1,11750,2025-06-24
O02787,K0453,E02787,P037,1,4100,2024-12-01
O02788,K0380,E02788,P031,1,11850,2024-10-05
O02789,K0510,E02789,P006,1,26600,2025-02-03
O02790,K0218,E02790,P041,5,135250,2024-07-28
O02791,K0105,E02791,P027,1,26400,2025-02-04
O02792,K0068,E02792,P024,1,11750,2025-03-25
O02793,K0311,E02793,P004,2,23200,2024-04-29
O02794,K0487,E02794,P021,5,132750,2024-02-27
O02795,K0226,E02795,P009,1,4100,2025-05-18
O02796,K0181,E02796,P012,2,23400,2024-04-29
O02797,K0024,E02797,P013,2,54200,2025-05-18
O02798,K0231,E02798,P005,3,35250,2025-05-15
O02799,K0277,E02799,P039,1,11300,2025-03-21
O02800,K0282,E02800,P032,1,11500,2025-06-02
O02801,K0400,E02801,P011,2,23400,2024-02-21
O02802,K0019,E02802,P015,1,4300,2025-02-04
O02803,K0495,E02803,P023,1,3850,2024-04-08
O02804,K0083,E02804,P040,2,23700,2024-12-22
O02805,K0324,E02805,P010,1,11600,2024-03-09
O02806,K0518,E02806,P024,3,35250,2024-01-25
O02807,K0308,E02807,P018,1,11600,2024-08-14
O02808,K0109,E02808,P008,2,7900,2025-03-22
O02809,K0396,E02809,P025,1,11800,2024-05-21
O02810,K0092,E02810,P037,2,8200,2025-05-15
O02811,K0394,E02811,P037,3,12300,2025-01-15
O02812,K0066,E02812,P021,1,26550,2025-01-18
O02813,K0112,E02813,P022,1,4500,2024-02-29
O02814,K0033,E02814,P021,5,132750,2024-11-27
O02815,K0389,E02815,P014,3,81450,2024-06-28
O02816,K0106,E02816,P041,1,27050,2024-08-22
O02817,K0096,E02817,P009,3,12300,2024-02-05
O02818,K0212,E02818,P016,1,4500,2024-06-16
O02819,K0310,E02819,P013,2,54200,2024-03-11
O02820,K0438,E02820,P020,1,26600,2024-03-09
O02821,K0096,E02821,P030,1,3850,2025-03-07
O02822,K0354,E02822,P019,3,34800,2025-05-17
O02823,K0082,E02823,P011,3,35100,2025-06-01
O02824,K0474,E02824,P014,3,81450,2025-03-24
O02825,K0136,E02825,P041,2,54100,2024-07-02
O02826,K0363,E02826,P022,1,4500,2025-05-14
O02827,K0020,E02827,P037,3,12300,2024-12-03
O02828,K0114,E02828,P034,1,27100,2024-04-15
O02829,K0490,E02829,P018,1,11600,2024-10-21
O02830,K0224,E02830,P032,2,23000,2024-08-10
O02831,K0076,E02831,P019,1,11600,2025-04-07
O02832,K0056,E02832,P020,1,26600,2024-08-24
O02833,K0002,E02833,P033,2,23200,2024-09-18
O02834,K0261,E02834,P030,2,7700,2024-07-16
O02835,K0034,E02835,P038,3,33600,2025-03-22
O02836,K0500,E02836,P004,3,34800,2025-01-17
O02837,K0230,E02837,P001,3,12300,2024-03-22
O02838,K0442,E02838,P013,1,27100,2024-12-01
O02839,K0149,E02839,P025,1,11800,2024-09-03
O02840,K0010,E02840,P022,3,13500,2024-07-09
O02841,K0127,E02841,P002,1,4500,2024-05-04
O02842,K0135,E02842,P004,5,58000,2024-09-04
O02843,K0352,E02843,P040,2,23700,2024-06-06
O02844,K0341,E02844,P021,1,26550,2024-07-09
O02845,K0264,E02845,P010,3,34800,2024-05-16
O02846,K0498,E02846,P018,3,34800,2024-10-05
O02847,K0038,E02847,P009,2,8200,2024-11-26
O02848,K0256,E02848,P042,3,80550,2025-05-09
O02849,K0092,E02849,P022,1,4500,2024-02-23
O02850,K0417,E02850,P033,2,23200,2025-06-10
O02851,K0312,E02851,P005,3,35250,2025-02-19
O02852,K0005,E02852,P041,2,54100,2025-06-14
O02853,K0206,E02853,P030,1,3850,2024-08-09
O02854,K0240,E02854,P006,3,79800,2025-01-14
O02855,K0076,E02855,P039,1,11300,2025-03-04
O02856,K0054,E02856,P008,1,3950,2024-08-21
O02857,K0405,E02857,P025,1,11800,2025-01-18
O02858,K0213,E02858,P026,1,11250,2025-05-02
O02859,K0237,E02859,P010,1,11600,2024-09-18
O02860,K0131,E02860,P026,2,22500,2024-09-09
O02861,K0398,E02861,P028,1,26550,2024-10-02
O02862,K0515,E02862,P004,5,58000,2025-04-18
O02863,K0360,E02863,P024,1,11750,2024-09-27
O02864,K0421,E02864,P039,2,22600,2024-09-19
O02865,K0309,E02865,P027,1,26400,2024-09-16
O02866,K0108,E02866,P033,1,11600,2025-06-15
O02867,K0234,E02867,P016,1,4500,2025-05-29
O02868,K0173,E02868,P006,1,26600,2025-04-17
O02869,K0427,E02869,P026,2,22500,2024-03-11
O02870,K0251,E02870,P039,1,11300,2024-04-01
O02871,K0005,E02871,P018,2,23200,2024-05-31
O02872,K0508,E02872,P023,1,3850,2025-06-02
O02873,K0220,E02873,P026,2,22500,2024-04-01
O02874,K0266,E02874,P008,1,3950,2025-04-26
O02875,K0315,E02875,P034,3,81300,2024-11-02
O02876,K0088,E02876,P021,2,53100,2024-06-04
O02877,K0263,E02877,P038,2,22400,2025-02-12
O02878,K0400,E02878,P023,1,3850,2024-07-12
O02879,K0065,E02879,P040,1,11850,2024-07-12
O02880,K0045,E02880,P035,1,27150,2024-05-12
O02881,K0161,E02881,P015,2,8600,2024-06-13
O02882,K0020,E02882,P001,2,8200,2025-03-06
O02883,K0310,E02883,P014,5,135750,2024-03-01
O02884,K0380,E02884,P009,2,8200,2025-06-06
O02885,K0123,E02885,P034,1,27100,2024-04-04
O02886,K0142,E02886,P033,1,11600,2024-02-14
O02887,K0062,E02887,P012,3,35100,2024-07-25
O02888,K0056,E02888,P011,2,23400,2025-06-01
O02889,K0510,E02889,P032,1,11500,2024-11-06
O02890,K0443,E02890,P021,2,53100,2025-03-26
O02891,K0461,E02891,P041,1,27050,2024-07-21
O02892,K0456,E02892,P036,1,4250,2024-10-19
O02893,K0020,E02893,P001,1,4100,2024-08-19
O02894,K0287,E02894,P030,3,11550,2024-11-23
O02895,K0317,E02895,P020,1,26600,2025-02-05
O02896,K0262,E02896,P019,1,11600,2024-04-13
O02897,K0337,E02897,P029,1,3800,2024-09-13
O02898,K0212,E02898,P004,2,23200,2025-03-02
O02899,K0328,E02899,P021,1,26550,2024-09-02
O02900,K0144,E02900,P001,3,12300,2024-05-06
O02901,K0043,E02901,P007,1,27000,2024-08-26
O02902,K0108,E02902,P009,2,8200,2025-05-10
O02903,K0484,E02903,P003,3,35250,2024-06-27
O02904,K0076,E02904,P017,1,11300,2025-02-10
O02905,K0439,E02905,P003,1,11750,2024-09-07
O02906,K0149,E02906,P007,3,81000,2024-12-20
O02907,K0062,E02907,P021,2,53100,2024-04-09
O02908,K0313,E02908,P021,1,26550,2025-06-30
O02909,K0020,E02909,P004,1,11600,2024-05-24
O02910,K0371,E02910,P012,2,23400,2024-04-09
O02911,K0124,E02911,P013,1,27100,2024-09-04
O02912,K0155,E02912,P038,2,22400,2024-03-27
O02913,K0309,E02913,P031,2,23700,2025-01-08
O02914,K0416,E02914,P016,2,9000,2025-05-20
O02915,K0256,E02915,P017,1,11300,2024-09-25
O02916,K0054,E02916,P028,5,132750,2024-06-07
O02917,K0352,E02917,P023,1,3850,2025-01-30
O02918,K0088,E02918,P027,2,52800,2024-06-19
O02919,K0176,E02919,P028,1,26550,2024-09-26
O02920,K0233,E02920,P040,2,23700,2025-02-21
O02921,K0097,E02921,P002,2,9000,2025-02-09
O02922,K0261,E02922,P016,3,13500,2024-03-19
O02923,K0473,E02923,P035,1,27150,2025-06-08
O02924,K0394,E02924,P034,1,27100,2024-11-12
O02925,K0104,E02925,P028,1,26550,2024-01-30
O02926,K0204,E02926,P038,1,11200,2024-09-25
O02927,K0287,E02927,P029,2,7600,2024-09-23
O02928,K0198,E02928,P040,1,11850,2024-05-14
O02929,K0159,E02929,P031,1,11850,2025-02-24
O02930,K0405,E02930,P013,1,27100,2025-01-14
O02931,K0515,E02931,P022,2,9000,2025-01-22
O02932,K0520,E02932,P019,1,11600,2024-10-07
O02933,K0271,E02933,P026,1,11250,2025-03-08
O02934,K0226,E02934,P041,2,54100,2024-11-02
O02935,K0033,E02935,P015,1,4300,2024-09-26
O02936,K0310,E02936,P033,2,23200,2024-04-17
O02937,K0066,E02937,P004,5,58000,2025-05-12
O02938,K0063,E02938,P027,5,132000,2025-03-06
O02939,K0131,E02939,P007,3,81000,2024-12-13
O02940,K0501,E02940,P023,1,3850,2025-01-25
O02941,K0346,E02941,P029,1,3800,2025-03-16
O02942,K0243,E02942,P028,2,53100,2025-05-25
O02943,K0075,E02943,P003,1,11750,2024-02-26
O02944,K0068,E02944,P039,2,22600,2024-11-03
O02945,K0331,E02945,P032,5,57500,2024-04-05
O02946,K0043,E02946,P025,5,59000,2024-07-13
O02947,K0433,E02947,P023,2,7700,2024-03-20
O02948,K0490,E02948,P040,5,59250,2024-11-21
O02949,K0019,E02949,P007,2,54000,2024-03-12
O02950,K0506,E02950,P020,2,53200,2025-05-31
O02951,K0363,E02951,P003,1,11750,2024-04-04
O02952,K0299,E02952,P035,1,27150,2024-04-23
O02953,K0340,E02953,P009,1,4100,2024-11-11
O02954,K0317,E02954,P015,2,8600,2025-05-11
O02955,K0205,E02955,P015,1,4300,2025-07-11
O02956,K0031,E02956,P001,2,8200,2024-12-17
O02957,K0114,E02957,P029,5,19000,2024-05-14
O02958,K0342,E02958,P038,2,22400,2024-10-06
O02959,K0327,E02959,P020,1,26600,2025-04-14
O02960,K0027,E02960,P003,1,11750,2025-05-05
O02961,K0445,E02961,P006,2,53200,2025-04-27
O02962,K0355,E02962,P038,1,11200,2025-02-22
O02963,K0474,E02963,P038,5,56000,2024-01-19
O02964,K0370,E02964,P025,1,11800,2024-12-06
O02965,K0484,E02965,P041,1,27050,2025-05-19
O02966,K0288,E02966,P017,3,33900,2025-02-27
O02967,K0126,E02967,P026,2,22500,2025-04-20
O02968,K0018,E02968,P041,1,27050,2025-04-08
O02969,K0127,E02969,P013,2,54200,2024-01-29
O02970,K0012,E02970,P029,1,3800,2025-07-07
O02971,K0430,E02971,P038,1,11200,2025-03-05
O02972,K0366,E02972,P038,1,11200,2024-11-25
O02973,K0465,E02973,P029,1,3800,2025-07-04
O02974,K0351,E02974,P011,1,11700,2024-03-21
O02975,K0317,E02975,P007,1,27000,2025-01-12
O02976,K0360,E02976,P029,2,7600,2025-06-15
O02977,K0431,E02977,P017,1,11300,2025-02-14
O02978,K0142,E02978,P036,1,4250,2024-12-13
O02979,K0512,E02979,P002,2,9000,2024-04-06
O02980,K0405,E02980,P008,2,7900,2024-12-06
O02981,K0089,E02981,P039,1,11300,2024-12-29
O02982,K0065,E02982,P021,2,53100,2024-06-07
O02983,K0284,E02983,P030,5,19250,2025-02-01
O02984,K0387,E02984,P001,1,4100,2025-06-07
O02985,K0379,E02985,P024,1,11750,2024-09-18
O02986,K0124,E02986,P024,1,11750,2025-01-14
O02987,K0509,E02987,P010,1,11600,2024-07-31
O02988,K0330,E02988,P020,2,53200,2025-03-24
O02989,K0501,E02989,P040,2,23700,2024-04-01
O02990,K0363,E02990,P026,3,33750,2024-10-22
O02991,K0452,E02991,P022,1,4500,2025-01-31
O02992,K0312,E02992,P014,1,27150,2025-03-31
O02993,K0491,E02993,P008,3,11850,2025-04-15
O02994,K0050,E02994,P003,2,23500,2024-02-16
O02995,K0422,E02995,P002,2,9000,2024-11-25
O02996,K0375,E02996,P003,3,35250,2024-08-12
O02997,K0327,E02997,P035,5,135750,2025-06-24
O02998,K0144,E02998,P005,5,58750,2024-12-19
O02999,K0067,E02999,P004,2,23200,2025-02-27
O03000,K0473,E03000,P020,2,53200,2024-06-05
